Year;CAP_COST_Alkaline_base;CAP_COST_Alkaline_peak_supported;CAP_COST_Alkaline_base_supported;CAP_COST_Alkaline_peak;ELEC_COST_Alkaline_base;ELEC_COST_Alkaline_peak_supported;ELEC_COST_Alkaline_base_supported;ELEC_COST_Alkaline_peak;H2_REV_Alkaline_base;H2_REV_Alkaline_peak_supported;H2_REV_Alkaline_base_supported;H2_REV_Alkaline_peak;SUPPORT_Alkaline_peak_supported;SUPPORT_Alkaline_base_supported
2045.0;364.91650889829776;0.0;0.0;972.6072479111192;144.39002406189576;826.3939203614843;1518.4540550070471;402.35039855409326;190.1181980085687;1355.6629471644658;2170.064119098244;1097.565525860695;0.0;0.0
2046.0;302.3737281531835;0.0;0.0;221.02485701368911;277.9245938760324;742.1453626519902;1348.4480525304516;397.4972530733891;365.96734804032263;1193.3781065625603;1913.8779192762604;1031.956681492031;0.0;0.0
2047.0;793.7388619482377;0.0;0.0;114.73385746559931;377.55315462463636;606.8532317790814;1140.8421660604167;339.6765369011743;490.96499520892627;995.0584811745407;1622.6692738905087;911.6754030115809;0.0;0.0
2048.0;558.2444907545054;0.0;0.0;156.62593847150976;637.3435751684652;519.0998607671834;967.7553560065942;321.27578978047245;830.1780091481775;851.7731273396398;1377.881303541709;823.8856163644522;0.0;0.0
2049.0;466.3060406477855;0.0;0.0;183.64445777608606;635.3922378280586;448.9016197753313;969.2285352123395;296.7061604746842;864.0058213775125;729.6510841256984;1317.825296828413;740.313379390517;0.0;0.0
2050.0;2562.1320480838845;0.0;0.0;2030.777885786446;570.9329078508113;389.8433876174104;1001.621713548098;277.71954964119124;816.4298127351047;627.242682647303;1297.3983694087615;673.6783298666801;0.0;0.0
2051.0;260.0758804159763;0.0;0.0;55.78453964871916;1410.9651229447654;-0.0;-0.0;577.7404882362989;1888.1410149686037;0.0;0.0;1125.0144593463071;0.0;0.0
2052.0;276.7951027843333;0.0;0.0;9.279637544927946e-8;1272.8276007055672;-0.0;-0.0;468.81228359248365;1700.4720551641037;0.0;0.0;942.7094310961493;0.0;0.0
2053.0;35.152106188356115;0.0;0.0;3.1704063695562645e-8;1146.23262209529;-0.0;-0.0;367.03557294624835;1531.5360455932487;0.0;0.0;770.5244145331149;0.0;0.0
2054.0;9.92035880398404e-8;0.0;0.0;1.0809102314028866e-8;1013.7552774299312;-0.0;-0.0;310.5322766292975;1359.8277314536672;0.0;0.0;667.489385299628;0.0;0.0
2055.0;4.995579888033844e-8;0.0;0.0;6.009394674233055e-9;855.8949144659961;-0.0;-0.0;250.70653259143467;1146.6654498701346;0.0;0.0;554.707220733426;0.0;0.0
2056.0;7.589041718717619e-8;0.0;0.0;7.386869066362086e-9;739.2722744711439;-0.0;-0.0;207.70983202449585;950.5267238640124;0.0;0.0;416.25862049119627;0.0;0.0
2057.0;1.4683378031516532e-7;0.0;0.0;1.051076285365002e-8;649.8568583539007;-0.0;-0.0;186.4480329293941;825.0949874362472;0.0;0.0;355.47326916366416;0.0;0.0
2058.0;2.1710752849848685e-7;0.0;0.0;2.2552631970601182e-8;567.8418586528211;-0.0;-0.0;169.46442230232813;720.8946524087111;0.0;0.0;307.407073002912;0.0;0.0
2059.0;0.0;0.0;0.0;0.0;513.5568170142661;-0.0;-0.0;146.87042329570818;648.8742334259205;0.0;0.0;272.84725430011724;0.0;0.0
2060.0;0.0;0.0;0.0;0.0;467.7023311192474;-0.0;-0.0;139.37699948989916;630.6290660214797;0.0;0.0;311.94868192891226;0.0;0.0
