Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_peak_supported;CN_CAP_Alkaline_base_supported;CN_PROD_Alkaline_peak_supported;CN_PROD_Alkaline_base_supported;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap;PremiumFP;StrikeH2CfD;RefH2CfD;CAP_Alkaline_peak_supported;CAP_Alkaline_base_supported;PROD_Alkaline_peak_supported;PROD_Alkaline_base_supported
2036.0;4.666666667917855;5.828683153861727;42.150147068831366;59.36168665701615;5.306247135544271e-10;0.9235043728346783;6.619684560562649;6.39480650294056;14.23132449977624;5.079806144042844;2.679535133132255;0.35933431718715747;0.4738058598513489;2.582043687765408;0.0;0.0;0.0;0.0;2.69386636525145;5.079806144042844;2.679535133132255;0.3593343171871574;0.47380585985134893
2037.0;1.3908858855261343e-8;5.8053498205288685;45.2614840549539;61.86628832904591;3.7413333520729404e-10;0.8972396320158073;7.041847747227649;6.448878571232391;15.0313210796874;5.079806144042844;2.6727851331322547;0.6370776002886289;0.4454148677786338;2.5684773556009035;0.0;0.0;0.0;0.0;2.701353730361824;5.079806144042844;2.6727851331322547;0.637077600288629;0.4454148677786341
2038.0;1.4180779697717116e-8;5.805349820529361;48.28509274376523;69.47509136533293;3.54590603178198e-10;0.8686421175838359;7.588510392460014;7.111094104574082;15.258732407177844;5.079806144042844;2.666035133132255;0.702515582077334;0.4712742293328138;2.532816938641624;0.0;0.0;0.0;0.0;2.6669539312708364;5.079806144042844;2.666035133132255;0.702515582077335;0.47127422933281404
2039.0;1.5144949126008378e-8;5.805349820529921;48.27834276019284;78.98074413745823;3.4181389182723767e-10;0.8389511672874191;7.799582795212139;8.263893293090112;15.439104828591766;5.079806144042844;2.6592851331322547;0.6769340194106879;0.48150662498462926;2.4973084359102304;0.0;0.0;0.0;0.0;2.6297043719793822;5.079806144042844;2.6592851331322547;0.6769340194106883;0.4815066249846297
2040.0;1.700067671286817e-8;5.805349820530561;48.27159276610005;88.30685701921351;3.3234458036857146e-10;0.7953968223041213;8.053540484170965;9.553650099695355;15.4808632039207;5.079806144042844;2.652535133132255;0.592698422847682;0.5220248031027973;2.4488485844358068;0.0;0.0;0.0;0.0;2.5786394731980944;5.079806144042844;2.652535133132255;0.5926984228476815;0.5220248031027972
2041.0;1.9338509673633717e-8;5.805349820531304;48.26484276918805;97.34574557606786;3.1992288297987403e-10;0.795396817899396;8.60797775728255;10.89981998208817;14.945948299193873;5.079806144042844;2.6457851331322546;0.0;0.0;2.318895461915587;0.0;0.0;0.0;0.0;2.428290036631363;5.079806144042844;2.6457851331322546;0.7245755744401312;0.537261300165458
2042.0;2.2116848565037776e-8;5.805349820532189;48.25809276021605;95.98899557787327;3.1098238352325324e-10;0.5676012090078708;9.22045941967703;11.907776354835265;15.022827367333155;5.079806144042844;2.639035133132255;0.0;0.0;2.1828875436821127;0.0;0.0;0.0;0.0;2.2870452268976056;5.079806144042844;2.639035133132255;0.760086568821945;0.5213638751843703
2043.0;2.540036331849173e-8;5.805349820533307;48.25809276359407;102.63914845924883;3.0918137138666827e-10;0.43368533305564244;9.459972850178065;12.925946567090874;15.527100064589384;5.079806144042844;2.639035133132255;0.0;0.0;2.182643536501056;0.0;0.0;0.0;0.0;2.2878314566686933;5.079806144042844;2.639035133132255;0.657375457216695;0.4969597250423187
2044.0;2.9234299717076353e-8;5.805349820534645;48.25809279027861;118.07177995201198;3.036021913543091e-10;0.38186958424324524;9.74678253410214;14.533704645500164;15.077275545534466;5.079806144042844;2.639035133132255;0.0;0.0;2.0971402396528847;0.0;0.0;0.0;0.0;2.197828798612559;5.079806144042844;2.639035133132255;0.7338034602132039;0.5269073198365758
2045.0;3.373762583235736e-8;5.805349820536545;55.66442277369503;125.65400479479621;2.99134215643416e-10;0.3818695838363991;11.256469160720322;15.441160049267594;14.523670273969259;5.079806144042844;2.639035133132255;0.0;0.0;2.0047601617425164;0.0;0.0;0.0;0.0;2.102387882169429;5.079806144042844;2.639035133132255;0.4248250938559405;0.46678742429514436
2046.0;3.903860250196607e-8;5.80534982053926;62.68930801832872;128.7642796888979;2.9649909476351714e-10;0.38186958300998347;12.875158669185907;15.41163776884693;14.387320666450083;5.079806144042844;2.639035133132255;0.0;0.0;1.9336397809446753;0.0;0.0;0.0;0.0;2.023698722908593;5.079806144042844;2.639035133132255;0.4692031728448764;0.4770702475866399
2047.0;4.528409875307307e-8;5.8053498205458025;70.11222103248132;127.88095993778386;2.9438044465665184e-10;0.32296316150376475;14.487435587913447;15.458609214664039;14.379659651688572;5.079806144042844;2.639035133132255;0.0;0.0;1.8594427953139694;0.0;0.0;0.0;0.0;1.9354881514706013;5.079806144042844;2.639035133132255;0.43173076153104545;0.4245308827142798
2048.0;5.265858542009894e-8;2.305349820590613;77.78213774713261;127.16625899364563;2.9294417794592823e-10;0.05859177526862613;16.29520925855551;15.228626696695933;14.54635476938517;5.079806144042844;2.639035133132255;0.0;0.0;1.7807851538097403;0.0;0.0;0.0;0.0;1.8460446898884064;5.079806144042844;2.639035133132255;0.4346223766883984;0.43571278731107654
2049.0;6.138633451426701e-8;4.543627952862237e-9;87.25948276102864;138.5806632075383;2.916332959819409e-10;2.3851346911063597e-10;18.322309890185842;15.239248832937097;13.933917704266102;5.079806144042844;2.639035133132255;0.0;0.0;1.6963798617100811;0.0;0.0;0.0;0.0;1.7643233321381222;5.079806144042844;2.639035133132255;0.5240735232308348;0.4806580391685177
2050.0;7.174470408694777e-8;5.1486387718015115e-9;95.40230207231065;143.86275452570416;2.912058719494758e-10;2.322479301988982e-10;20.079197850407475;15.376065469982917;13.658625454949389;5.079806144042844;2.639035133132255;0.0;0.0;1.6375931300485844;0.0;0.0;0.0;0.0;1.7033317491674433;5.079806144042844;2.639035133132255;0.41340880997875623;0.47094284236224304
2051.0;8.406892895564377e-8;5.77695060950341e-9;103.99911128298723;153.56527582227852;2.897608179043197e-10;2.1723260411183207e-10;21.619598297869274;15.865960355401853;12.514369480539878;0.0;0.0;0.0;0.0;1.5163240288329816;0.0;0.0;0.0;0.0;1.5767966288081472;0.0;0.0;0.0;0.0
2052.0;9.878876690265593e-8;6.553869811276594e-9;109.32239724617298;155.85211567694452;2.885019737585075e-10;2.058724447698943e-10;22.80997750909711;16.05695463166093;11.137136207938147;0.0;0.0;0.0;0.0;1.3821423603420349;0.0;0.0;0.0;0.0;1.4320822818265675;0.0;0.0;0.0;0.0
2053.0;1.1644042305202066e-7;7.546985893107152e-9;122.97211432419756;150.47482017191234;2.884277003512129e-10;2.0328327940064302e-10;23.647645665447854;16.104845810493988;10.249980108089975;0.0;0.0;0.0;0.0;1.2882377853532359;0.0;0.0;0.0;0.0;1.335814796241906;0.0;0.0;0.0;0.0
2054.0;1.3765286325733075e-7;8.76319309727267e-9;129.30619838710027;150.47482010040946;2.8892207080520065e-10;2.0473265905037751e-10;24.77544871325339;15.509143757827864;9.713172370084552;0.0;0.0;0.0;0.0;1.2224671218825505;0.0;0.0;0.0;0.0;1.2683924515244236;0.0;0.0;0.0;0.0
2055.0;1.6265013863907843e-7;1.0156864004658846e-8;131.6082390666234;147.90622956944605;2.8867700315764655e-10;2.0291642311618803e-10;24.99721586080414;16.15103038883302;8.857828410434577;0.0;0.0;0.0;0.0;1.1009883303735069;0.0;0.0;0.0;0.0;1.126104837315732;0.0;0.0;0.0;0.0
2056.0;1.8516934724785732e-7;1.1233202149072376e-8;130.14922405338785;145.46980077620103;2.886343508026914e-10;1.9949418605229953e-10;26.12814208708355;16.6839777345958;7.188295107516376;0.0;0.0;0.0;0.0;0.9634546009728243;0.0;0.0;0.0;0.0;0.9712017801218866;0.0;0.0;0.0;0.0
2057.0;1.922086281685834e-7;1.1525718399297055e-8;129.9501420150798;142.95844911035687;2.886492137189554e-10;1.9920730944814903e-10;26.546535689334608;16.976188880596904;6.471747320555465;0.0;0.0;0.0;0.0;0.8644607011149738;0.0;0.0;0.0;0.0;0.8434590307595604;0.0;0.0;0.0;0.0
2058.0;1.9403847739433525e-7;1.1619733573736751e-8;130.21860236733139;135.34289608351656;2.8943779910102415e-10;2.0055224405674492e-10;26.85456930807311;17.269720249747195;5.869831508539428;0.0;0.0;0.0;0.0;0.7731764776569575;0.0;0.0;0.0;0.0;0.7598971537446012;0.0;0.0;0.0;0.0
2059.0;1.9473111742508025e-7;1.166414317200758e-8;137.42361599045466;125.83049333824442;2.9149705903824125e-10;2.0505281363168508e-10;27.17330961101782;17.05405304526613;5.756693054213449;0.0;0.0;0.0;0.0;0.763987807793451;0.0;0.0;0.0;0.0;0.743907507877967;0.0;0.0;0.0;0.0
2060.0;1.940020924012024e-7;1.1663685327191728e-8;137.42361598454747;116.49763045648913;5.794237496329215e-11;1.8849757213662313e-11;26.311428049796298;16.685055419931295;7.003582956431965;0.0;0.0;0.0;0.0;0.8563251369598166;0.0;0.0;0.0;0.0;0.821642789949191;0.0;0.0;0.0;0.0
