scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;Alpha;EUA_2022;CumulativeEmissions;TotalCost;PolicyCost
10;ref;4837;0.2882359064666667;0.06391058545202397;0.0;0.017698276866595867;0.12844238834770733;0.0;0.0;0.0007704024687407094;0.06785741283226739;0.015278281530016608;0.144707298692426;0.0;0.0;0.0009924246035172665;0.9096394212478303;576.2794900144473;80.4551866430377;19265.83189767051;2.0124204422122473e6;29.7482832302488
100;ref;4484;0.4260057280666667;0.0850645943778343;0.0;0.017371306421629214;0.109117250332063;0.0;0.11348340442637238;0.0;0.07382238245949094;0.017661667246467297;0.20410757470145424;0.0;0.17890761461273544;0.0;0.9096394212478303;576.2794900144473;79.0257078035126;19265.687434207524;2.188569423469175e6;290583.33310441504
22;ref;4824;0.26598538751666667;0.029024621654118406;0.0;0.017698399207724806;0.1427900381291645;0.0;0.0;0.010647548337218761;0.02666258642909791;0.013785916330100957;0.1443534345012722;0.0;0.0;0.013143433366576081;0.9096394212478303;576.2794900144473;79.94623432079275;19265.736038957122;2.0220579985697514e6;8461.605545028297
18;ref;4859;0.3025171550333334;0.038477633878853036;0.0;0.0170269900117256;0.1496089866433034;0.0;0.0;0.026069963105934662;0.04290337782864387;0.0174279458530433;0.1332529954667989;0.0;0.0;0.06407095274558176;0.9096394212478303;576.2794900144473;80.22642120516613;19265.80992864121;2.01561130902067e6;3034.2934051947022
2;ref;4854;0.27784328858333335;0.07095740699627605;0.0;0.017688730371499903;0.1349565721631345;0.0;0.0;0.0001110536931315177;0.08439431886844781;0.01280008681947512;0.14770753984582952;0.0;0.0;0.00014306815687338488;0.9096394212478303;576.2794900144473;80.50508376092377;19265.836361203652;2.0124736235274284e6;0.561729501454731
68;ref;4457;0.5040905357500001;0.035068470833338125;0.0;0.01765374615193343;0.1524007598338818;0.0;0.024725370898628533;0.0;0.05406356842013633;0.01176816459909245;0.19000035691016176;0.0;0.024193643653787532;0.0;0.9096394212478303;576.2794900144473;79.55909886570247;19265.73666406853;2.0387312426160756e6;18911.48964114338
21;ref;4954;0.2562696089666667;0.015657254958752583;0.0;0.017709384978265366;0.16103313650318937;0.0;0.0;0.040649210199075816;0.017147755018587583;0.012765124900747271;0.12499944668286679;0.0;0.0;0.0489919409633192;0.9096394212478303;576.2794900144473;80.00215780343223;19265.71435847701;2.020728550322749e6;7338.69121422884
95;ref;4637;0.2879366534666667;0.27919918551001377;0.0;0.01769938384054614;0.1459539284731567;0.0;0.0910930112138595;0.0;0.20526482169159072;0.015164414829771563;0.17630525030908875;0.0;0.06869913441260804;0.0;0.9096394212478303;576.2794900144473;78.19099995494925;19265.523436443822;2.162928962095606e6;191268.80479006987
62;ref;4843;0.3893675131;0.025170553101590398;0.0;0.017687215514107648;0.12366011456970519;0.0;0.18903072188310274;0.0;0.03087789586681014;0.017616000839943642;0.1452573860462953;0.0;0.1544064511358668;0.0;0.9096394212478303;576.2794900144473;79.783360414889;19265.74871118179;2.019528996895464e6;5695.140686665249
52;ref;4793;0.3509218739666667;0.06270138249544221;0.0;0.017705234903698387;0.132912493829407;0.0;5.376992008452144e-7;0.0;0.052131436933401505;0.012155782672074669;0.14900120585942786;0.0;1.0921680722996778e-6;0.0;0.9096394212478303;576.2794900144473;80.44614468051647;19265.830544807715;2.0123619449882265e6;0.0006121721226646877
57;ref;4805;0.5699044703166667;0.05454793443369259;0.0;0.01770918196705559;0.13120497877862544;0.0;3.4504223850692325e-6;0.0;0.06723478403494941;0.016066432365639854;0.1444183189367886;0.0;1.3811058321044516e-6;0.0;0.9096394212478303;576.2794900144473;80.35291133566118;19265.822685890555;2.0124190251752909e6;0.022357945041087915
40;ref;4849;0.3364848186;0.04678810866280416;0.0;0.01763651965521702;0.16910948233693474;0.0;0.0;0.021422041900691267;0.08564046210057746;0.013313662791080103;0.12374015414787677;0.0;0.0;0.04987635806676421;0.9096394212478303;576.2794900144473;79.59850371802729;19265.7211613652;2.0470443189239176e6;29506.98378458489
25;ref;4702;0.7465233557833334;0.035580800149758327;0.0;0.01770256601715743;0.16157148427401632;0.0;0.0;0.019612887763734627;0.022256030523527818;0.014099291509447451;0.15043249412212947;0.0;0.0;0.01946769763214147;0.9096394212478303;576.2794900144473;79.89229359590087;19265.739589607965;2.0259908315966993e6;10720.82672445268
73;ref;5073;0.3403484102666667;0.07428367734342241;0.0;0.01719351616478806;0.0948438602180112;0.0;0.1380998610432231;0.0;0.08237545297477258;0.016576230374458087;0.13246366043224098;0.0;0.2518686441065241;0.0;0.9096394212478303;576.2794900144473;79.06430383628093;19265.698582078647;2.0601521039283022e6;30592.45373730259
20;ref;4883;0.4166058806333333;0.03449327892958019;0.0;0.017680951684532795;0.13531065945307694;0.0;0.0;0.030977065296441217;0.02263878794154716;0.014561217544825032;0.13698322122100512;0.0;0.0;0.02524803145243732;0.9096394212478303;576.2794900144473;80.08628345953385;19265.795486562285;2.0188328751120917e6;6113.500933591642
63;ref;4358;1.6046985064666666;0.030314587746986837;0.0;0.017651599606541567;0.13755936278548803;0.0;0.030920783750830502;0.0;0.034554983621646086;0.016930158225852088;0.21096983279710385;0.0;0.03883258420176667;0.0;0.9096394212478303;576.2794900144473;79.71341041585137;19265.74222435089;2.022452967175355e6;7668.180566321669
13;ref;4412;1.6409137055000003;0.06806077148464378;0.0;0.017697059332971343;0.14768179897571493;0.0;0.0;0.008180587313959911;0.05233810652901429;0.014087583784430452;0.20132440449042627;0.0;0.0;0.00903475380216154;0.9096394212478303;576.2794900144473;80.43972190133513;19265.84363118019;2.0124853658899446e6;213.47697514181837
113;ref;2916;0.19137216780000002;0.12075718054164157;0.0;0.017694943889636102;0.25172508914341024;0.0;0.008879412303348554;0.0;0.09330355513166574;0.012517171142801707;0.47272023816638475;0.0;0.010566066952244806;0.0;0.9096394212478303;576.2794900144473;79.41270828160391;19265.679003351393;2.0488450430220417e6;31009.720145291416
112;ref;2939;0.19921511363333336;0.10322815145041588;0.0;0.017708947430697442;0.25063442657035395;0.0;0.0506810319474295;0.0;0.18931722769468012;0.013515729552522006;0.4672014226475923;0.0;0.10096716686674259;0.0;0.9096394212478303;576.2794900144473;79.50342946085318;19265.657400476783;2.0436607937472558e6;23439.600172229348
109;ref;2943;0.20288256116666667;0.10923024095935867;0.0;0.017703856480371115;0.24047913181701078;0.0;0.025258546077876656;0.0;0.08199278154166506;0.01616007479628976;0.4779157068708605;0.0;0.02550553056291033;0.0;0.9096394212478303;576.2794900144473;79.78017287582682;19265.76456464592;2.0302918740123976e6;12370.288144261016
115;ref;2991;0.20096892803333335;0.14396928239198184;0.0;0.017706968338460343;0.23097436178620165;0.0;0.008470339794378216;0.0;0.08634276188114019;0.01721095104769524;0.45078228290468136;0.0;0.016175360236034445;0.0;0.9096394212478303;576.2794900144473;79.23222833841403;19265.655737762285;2.0606018201365075e6;39362.9022679023
171;ref;2818;0.18007201041666668;0.6991845076338109;0.0;0.017621602778182806;0.240427586114421;0.0;0.0;0.0;1.4006044649301153;0.015929534318309;0.46715521893024425;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.25484107215895;19265.291839133326;2.2168472701376434e6;106805.30132185109
114;ref;3071;0.23851762296666668;0.07636926379938193;0.0;0.017702848279749783;0.2367850363466133;0.0;0.015202357784863457;0.0;0.07373568733105942;0.014213903098326984;0.4478899687984988;0.0;0.007807200531046832;0.0;0.9096394212478303;576.2794900144473;79.34708182781245;19265.695847584546;2.0547273927130045e6;35393.32611651457
118;ref;3143;0.24761585206666667;0.17654756317532416;0.0;0.017491127861909192;0.22031125661769674;0.0;0.014507612025866931;0.0;0.2146311432798868;0.01770568957821586;0.43215111881564094;0.0;0.010611452685858438;0.0;0.9096394212478303;576.2794900144473;79.05646948944738;19265.61278462113;2.074751345205678e6;52725.094869729204
117;ref;3170;0.23204613701666668;0.1768856272735783;0.0;0.017697363072712795;0.23168254389064302;0.0;0.00254727252085999;0.0;0.17635525946853878;0.013076613746813839;0.4335765459431054;0.0;0.00497656494800536;0.0;0.9096394212478303;576.2794900144473;79.05671602474246;19265.59733117063;2.070511571910769e6;48212.31452671689
154;ref;2869;0.23713740283333337;0.07056461442417253;0.0;0.017537750843495337;0.26109166710767556;0.0;0.0;0.0;0.11248884006282965;0.017704220814053772;0.5062660562253044;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.84953544381007;19265.74802408161;2.0248706814375152e6;11090.984425578636
165;ref;2935;0.2229201939;0.257980327864547;0.0;0.01605927035566456;0.2332127781978436;0.0;0.0;0.0;0.23072390062234474;0.017116328775426445;0.4617078451896364;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.55462907224164;19265.534946809727;2.1504315220064707e6;60346.21709602351
160;ref;3093;0.21634748961666667;0.3100848067529563;0.0;0.01721888418638898;0.23663184943653784;0.0;0.0;0.0;0.2296044315330487;0.01767992504548031;0.44097628850432635;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.34290200411658;19265.506186790564;2.0809518251885502e6;34216.45249726438
169;ref;3072;0.21708176913333335;0.2815620817551154;0.0;0.014557740503404363;0.23494665833004286;0.0;0.0;0.0;0.5581435641234028;0.017702524788296214;0.4365647470045808;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.73335341509268;19265.488484423215;2.196395812766287e6;89683.96726189372
123;ref;3115;0.1826957183166667;0.14180688553111453;0.0;0.017579627582314142;0.2191514686431177;0.0;0.0146000649571427;0.0;0.1576298286032274;0.01764284763949713;0.43902815230008313;0.0;0.007122144167339945;0.0;0.9096394212478303;576.2794900144473;78.78267771592886;19265.627030435826;2.096385420319885e6;77580.09964823973
167;ref;3054;0.22521194393333335;0.5029008584522648;0.0;0.017695453917095424;0.23506334824398972;0.0;0.0;0.0;0.3978838849527721;0.016499162392976954;0.4485329875702397;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.04286313123293;19265.32883070675;2.1752885472531025e6;74360.89048682591
137;ref;3197;0.21966521908333334;0.25016597037680033;0.0;0.01769229698645652;0.22409020925497214;0.0;0.02979513164989987;0.0;0.2685752647862189;0.01656833293189339;0.41793506789189555;0.0;0.04950695031573137;0.0;0.9096394212478303;576.2794900144473;78.89373143423359;19265.64265285066;2.1636886173829697e6;177724.16427015385
116;ref;3011;0.32792608395000006;0.10153376253743826;0.0;0.017681274310860112;0.22681033046273227;0.0;0.0035423368357565743;0.0;0.14628716408014636;0.01770505396059375;0.44699012321732173;0.0;0.0067701796702729295;0.0;0.9096394212478303;576.2794900144473;79.12776657857394;19265.672288847803;2.065717885400391e6;43522.72147651344
162;ref;3017;0.20757437990000002;0.25271074516317293;0.0;0.017682133724479437;0.23906682176205016;0.0;0.0;0.0;0.20749270143661336;0.017575705345893488;0.4639913792768666;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.82668733976563;19265.52103190096;2.103798858391394e6;43935.887522645055
161;ref;3245;0.20935409403333335;0.18565395906314483;0.0;0.017486730360216408;0.24511181808083912;0.0;0.0;0.0;0.13453023701816924;0.017585163979862727;0.42567698519533936;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.90303049938746;19265.58817009942;2.0969824211864322e6;38724.30930155811
170;ref;3225;0.19425195536666667;0.41586028539273545;0.0;0.014943693603458201;0.21855125986362092;0.0;0.0;0.0;0.2633032557753786;0.017419224973072488;0.4263432944269466;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.74411447542042;19265.383992690015;2.206885822502258e6;98014.00676953522
159;ref;3188;0.18124136255000003;0.2643967520743696;0.0;0.017702598733468057;0.23172049505086087;0.0;0.0;0.0;0.5044571198647636;0.017038447162168464;0.43673074386541183;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.93444398948657;19265.64397337694;2.0623548438782108e6;30326.345197703162
153;ref;2770;0.34102549088333334;0.029536574039247362;0.0;0.01766335097692422;0.28023522000164924;0.0;0.0;0.0;0.035451137168417336;0.017692696100337205;0.5128888519513558;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;80.00287139350417;19265.747229451477;2.020197676165458e6;7355.858737993928
168;ref;2994;0.2881444464;0.5851521676139536;0.0;0.017676434879134187;0.2467813052700821;0.0;0.0;0.0;0.3273487090491212;0.014092023316667462;0.4565152320384197;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.86874059032873;19265.251833658745;2.185556898381822e6;81898.83003626371
163;ref;3011;0.32357487078333336;0.2679863728531807;0.0;0.01770789391679057;0.24946525527129382;0.0;0.0;0.0;0.3358923116733563;0.017331532504356616;0.4667532500907987;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.69971265462576;19265.483897165366;2.1204087120291805e6;48633.12018270941
126;ref;3255;0.35152284015;0.2445322895343035;0.0;0.017647164934301334;0.2289631779126599;0.0;0.011459479131577306;0.0;0.14249000145597676;0.017625543453878068;0.4201783169377193;0.0;0.02295007916613583;0.0;0.9096394212478303;576.2794900144473;78.5702319308204;19265.510049257675;2.111195391048293e6;92809.68158770492
173;ref;3220;0.35453559354999997;0.5516465363227494;0.0;0.017467396378727944;0.2285556862382495;0.0;0.0;0.0;1.0231002819824768;0.017581425481265518;0.42214776088312767;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.37071059432175;19265.33878066109;2.236585821600922e6;125622.04205986399
105;ref;3894;0.25892482741666667;0.06747840659127337;0.0;0.017540135867222396;0.1424876512261923;0.0;0.020049832013856635;0.0;0.1277889859751323;0.0175600083205174;0.27579128269387065;0.0;0.019951503534453036;0.0;0.9096394212478303;576.2794900144473;80.43522310204614;19265.84570835916;2.0130394152402075e6;533.2765760826566
110;ref;2817;0.66504390525;0.10656854347129485;0.0;0.01688657114338716;0.24602878251814617;0.0;0.015322702839581771;0.0;0.11216911901523866;0.01767116343613551;0.484621632838782;0.0;0.02653695471355465;0.0;0.9096394212478303;576.2794900144473;79.71813034503828;19265.71484179422;2.0343616741077707e6;15349.506817449097
174;ref;3785;0.19817847658333335;0.34735923734661905;0.0;0.017673116007637373;0.18829649575038368;0.0;0.0;0.0;0.17429462327257716;0.01674599138838035;0.30574869968638757;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.38522760508525;19265.427457977603;2.2460961762034358e6;135722.27920143388
176;ref;3904;0.26697496378333335;0.3128392447838937;0.0;0.017693016239513793;0.20018778887355415;0.0;0.0;0.0;0.6189314356657731;0.016415577839022123;0.2771981026934107;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.40548548430756;19265.47423361337;2.2658579937924133e6;156724.36569313807
175;ref;3890;0.2470654484;0.33638179598969037;0.0;0.017706823905915273;0.19925351925651233;0.0;0.0;0.0;0.3257811380013992;0.01648356541306247;0.2813876285398431;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.49193209832389;19265.441430967443;2.2570664838756295e6;146141.01882825178
103;ref;3948;0.21034162120000002;0.05996020252002501;0.0;0.017501634063235166;0.16274017545314257;0.0;2.4338087834864155e-6;0.0;0.10565882426118793;0.01743528694813944;0.27137438996667146;0.0;4.9467430413323674e-6;0.0;0.9096394212478303;576.2794900144473;80.38699876722588;19265.836087746586;2.0127588006927979e6;0.00582026803608191
172;ref;3921;0.22294694178333335;0.23159347392169674;0.0;0.015674002151877895;0.14461393034530584;0.0;0.0;0.0;0.1747419987380085;0.017681820728577352;0.27577024532701244;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.46877342727201;19265.54171713718;2.226385242599944e6;116019.41607974675
180;ref;3877;0.22642605923333334;0.40016197974819306;0.0;0.016816598814101226;0.14112128202071472;0.0;0.0;0.0;0.4973339353608689;0.017573702347097247;0.2801053522063266;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.55580442316331;19265.356873476198;2.3004286895068674e6;200961.0072408966
177;ref;3996;0.2515708044;0.45266586501928363;0.0;0.017674970864665754;0.14304777408074523;0.0;0.0;0.0;0.3708455517195907;0.012578416533437595;0.2717797380714979;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.45544301935145;19265.368891543345;2.2751691652187523e6;167857.09739080322
155;ref;3833;0.2710092216166667;0.04376329330314382;0.0;0.016238136117107872;0.1554940183552133;0.0;0.0;0.0;0.02524332744070836;0.017614063174284912;0.2816439533666175;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.78817361670846;19265.72501190407;2.0291631951512909e6;14843.965427751227
120;ref;4144;0.2547087591;0.0471449307242501;0.0;0.01749232797864703;0.1635396692562822;0.0;0.012527908308063291;0.0;0.042593476647202;0.017624979716690102;0.24926558843495428;0.0;0.023509401454150095;0.0;0.9096394212478303;576.2794900144473;79.04252637659823;19265.725853692653;2.0817588222797802e6;62838.8588772479
124;ref;3933;0.24959484016666666;0.09328712020358354;0.0;0.01711644749959322;0.21561415388350444;0.0;0.007353618275183725;0.0;0.07439315155161294;0.01718168957367407;0.2905023432973243;0.0;0.014608843481996594;0.0;0.9096394212478303;576.2794900144473;78.70740550081672;19265.67901163981;2.1008735975831863e6;82836.21412797664
179;ref;4001;0.3186541105166667;0.29482938188270247;0.0;0.014729449791318773;0.16455941930337048;0.0;0.0;0.0;0.3360937601556254;0.01765683150793869;0.2662652759637194;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.61917066834314;19265.472978409478;2.294492634410673e6;191023.45101331442
156;ref;3924;0.21737536023333334;0.047721614473614254;0.0;0.016943874498861818;0.15938576612389127;0.0;0.0;0.0;0.025726565693739;0.01768901862045768;0.2657074050125685;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.69320130535789;19265.725682907763;2.0323234477937005e6;18605.961791988444
184;ref;3919;0.24072071096666667;0.09252549597929749;0.0;0.016866651204809832;0.15977750265938787;0.0;0.0;0.0;0.11638527109853437;0.01770195411365797;0.2769709265570339;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.12384900481611;19265.678597870752;2.3174747889827155e6;234278.47811744674
111;ref;2893;0.8838474507333334;0.12123643570738123;0.0;0.01769481143140207;0.24708363414968293;0.0;0.016119072361055368;0.0;0.14072638850254632;0.013646136868326249;0.47708678428735296;0.0;0.031201403334626343;0.0;0.9096394212478303;576.2794900144473;79.60778132917805;19265.623578703424;2.0391988356620548e6;18099.25441057438
186;ref;3983;0.2417095671166667;0.23533836550951673;0.0;0.016759211398343455;0.16783407981596754;0.0;0.0;0.0;0.47914724426031763;0.017456503411213048;0.2727380551997488;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.15718387653844;19265.59030123119;2.322765244461986e6;251046.80962642346
187;ref;3983;0.28919149990000004;0.09360815725541931;0.0;0.016619419985317865;0.1548525441725775;0.0;0.0;0.0;0.11359491508482172;0.017703833527872886;0.27834664046722907;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.10249442047073;19265.679760685158;2.3244681238637236e6;258989.92375066632
182;ref;3952;0.2499798319666667;0.2860504891171588;0.0;0.015732814350678744;0.14196193808556687;0.0;0.0;0.0;0.22314081311963815;0.0175894870616813;0.27527906159533494;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.75932638006272;19265.476700101863;2.3113330908704465e6;217169.0302576761
185;ref;4065;0.2788160379833334;0.09360961965589139;0.0;0.0175312731618938;0.15169820331238212;0.0;0.0;0.0;0.10611077008225916;0.0176470111706884;0.26121573960739336;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.10101080856904;19265.67832941307;2.3200323429260044e6;242633.72316102125
191;ref;4071;0.3236167934333334;0.060814748372070154;0.0;0.017552688365076053;0.14553176011951313;0.0;0.0;0.0;0.049535404129079204;0.017705933883589396;0.2697516713354551;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.98049703744705;19265.710348517874;2.3366030520067e6;294652.20844562777
189;ref;4129;0.24795292095000002;0.08460628280494166;0.0;0.01698326024273099;0.13523093861171473;0.0;0.0;0.0;0.028796710215174676;0.01763529619884316;0.26225266316866935;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.27997679754999;19265.688395554615;2.3298124208888146e6;276238.67285424593
192;ref;3991;0.24776372605000002;0.03608230631656949;0.0;0.01698090687310209;0.14401725893283024;0.0;0.0;0.0;0.08517049786871123;0.017339455167242706;0.27335081415513385;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.21774101848051;19265.73566970787;2.33964792185809e6;303605.0158365993
178;ref;3912;0.4559181763166667;0.38658732233891946;0.0;0.015246057380383617;0.17936641336935746;0.0;0.0;0.0;0.5369360464099258;0.017637617286825936;0.27100214196930206;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.33566238437551;19265.428110529683;2.2845023606339823e6;179407.5842881659
164;ref;4584;0.2379135219;0.13815024087532937;0.0;0.017695890355311446;0.16101559990183317;0.0;0.0;0.0;0.21251543663217223;0.017354075367196565;0.15807110779014216;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;77.68294008786712;19265.63817425894;2.127955239489451e6;54640.9057297537
181;ref;4454;0.24406135366666667;0.4116380979748759;0.0;0.017689120303837794;0.16376166603536813;0.0;0.0;0.0;0.5148617583729743;0.017161750188467405;0.21552171442287985;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;76.4576326671895;19265.35747447273;2.304055376147589e6;209890.31131956843
104;ref;4579;0.23617996368333335;0.057682908417919704;0.0;0.01765195731310111;0.14057366368944138;0.0;2.1151231099540083e-6;0.0;0.03428623192460127;0.017106783844135786;0.17900470743574476;0.0;8.463376804356988e-7;0.0;0.9096394212478303;576.2794900144473;80.4518837406307;19265.82867469224;2.0123216058868296e6;0.006936600642060643
196;ref;4143;0.20028172885;0.06644479805072087;0.0;0.017579601986180093;0.17000799225014557;0.0;0.0;0.0;0.06026459430092992;0.017363213803836743;0.2598377686490725;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.30748449956671;19265.71019587225;2.3450930946383593e6;336175.4589034581
195;ref;4145;0.23158843978333335;0.06073797520014765;0.0;0.01660903941162754;0.14548255225080606;0.0;0.0;0.0;0.06535005377700787;0.017513001203705823;0.26283990797224277;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.36776885232186;19265.716488442835;2.344914254485103e6;328358.2128053627
190;ref;4355;0.23268428921666667;0.2469982385693507;0.0;0.015344297607961575;0.17925305234410174;0.0;0.0;0.0;0.20260661748441783;0.017693863779109673;0.2215913776806031;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.67531573107982;19265.5774918476;2.3333899515832295e6;285453.061804448
198;ref;4173;0.25473011558333336;0.045580852344198876;0.0;0.017248893209257803;0.1511601397466037;0.0;0.0;0.0;0.04030576277905191;0.017575358425919778;0.25726471625861574;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.30560422332918;19265.725539073068;2.345828561629136e6;352043.10725941986
119;ref;4761;0.24143293286666667;0.05692604906498959;0.0;0.017707577407249295;0.18232051625334178;0.0;0.004146561883554167;0.0;0.058801756735518816;0.012644414168016486;0.1289367663807642;0.0;0.006611992098687222;0.0;0.9096394212478303;576.2794900144473;79.04520604271825;19265.7162936999;2.077789282999528e6;57604.30691473276
157;ref;4593;0.27898829655;0.060400173690526394;0.0;0.017707569360484333;0.14053639192837183;0.0;0.0;0.0;0.07488467593722571;0.01173614294448671;0.17564882042523328;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.48130169627315;19265.70976565809;2.0414180267705303e6;22507.485027023406
138;ref;4653;0.2891004407666667;0.07181454023789936;0.0;0.017625632943855243;0.17635554288878957;0.0;0.01161974008843023;0.0;0.03644762688836959;0.014544387899789244;0.09629802670169509;0.0;0.020367345053771767;0.0;0.9096394212478303;576.2794900144473;79.25177894405392;19265.703744459268;2.169142505568502e6;190456.0141103293
102;ref;4793;0.24423422498333336;0.06270138249544221;0.0;0.017705234903698387;0.132912493829407;0.0;5.376992008452144e-7;0.0;0.052131436933401505;0.012155782672074669;0.14900120585942786;0.0;1.0921680722996778e-6;0.0;0.9096394212478303;576.2794900144473;80.44614468051647;19265.830544807715;2.0123619449882265e6;0.0006121721226646877
122;ref;4758;0.24680573933333336;0.06274787537931113;0.0;0.01767773644309768;0.15263881314819128;0.0;0.0168865544912806;0.0;0.06012006846261959;0.013328197940861274;0.13644762376243902;0.0;0.008561336006257681;0.0;0.9096394212478303;576.2794900144473;78.9478389393381;19265.710161885956;2.0904623563778342e6;72357.79246472465
139;ref;4706;0.26274943973333337;0.06263810402937363;0.0;0.01770583643670061;0.15383788209157273;0.0;0.024842140837037882;0.0;0.07581234725800978;0.015146843801447075;0.08395941446670596;0.0;0.023171880523265662;0.0;0.9096394212478303;576.2794900144473;79.04511738845686;19265.710807913634;2.174446189347062e6;203818.58565765634
108;ref;4961;0.29446481405;0.0326794823931272;0.0;0.01770495772018304;0.1555133798777086;0.0;0.019143318610413847;0.0;0.0335521141720814;0.010862083222226739;0.12187316294404728;0.0;0.03347022043046337;0.0;0.9096394212478303;576.2794900144473;79.92100138081025;19265.720726043288;2.0248230419512002e6;10037.90247651974
201;ref;4467;0.2772412331833333;0.2008124159295264;0.0;0.01770230019588773;0.19813904313035957;0.0;0.0;0.0;0.21336870650604126;0.015469795812980747;0.2031425083190749;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.33018139826508;19265.607438701725;2.3466855174586033e6;374981.12772949145
107;ref;5009;0.2770492767666667;0.017359907605651266;0.0;0.01763896927180417;0.15453929129974026;0.0;0.012958787251903152;0.0;0.014463867383734633;0.016337772704973785;0.12358506119974486;0.0;0.025939335668773867;0.0;0.9096394212478303;576.2794900144473;80.06370823469722;19265.78782436368;2.0206092162787132e6;7132.0481702562165
140;ref;4733;0.35857047020000005;0.05910646049611034;0.0;0.017628053912573743;0.11009646669741599;0.0;0.019142857128014387;0.0;0.11181489063170313;0.01763733755724242;0.05761364313764902;0.0;0.01045118487384295;0.0;0.9096394212478303;576.2794900144473;79.38362956479193;19265.71906196734;2.181009105983953e6;215602.96896033548
200;ref;4563;0.2952599949333334;0.19573805318835377;0.0;0.017706932694794442;0.14483902783619815;0.0;0.0;0.0;0.3795229777880451;0.013656239373773275;0.1975512646240146;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;79.40563822699843;19265.73262571039;2.346760212414919e6;367343.09536227514
141;ref;4811;0.27746317503333334;0.0596498078808465;0.0;0.014467795364434313;0.07382875135316545;0.0;0.0031617034883291103;0.0;0.11716565599491846;0.017505692187657;0.04091774974368681;0.0;0.002748800279003911;0.0;0.9096394212478303;576.2794900144473;79.53274814185646;19265.72698618753;2.187443602152323e6;226805.19746865446
127;ref;4841;0.2555225928;0.07942113271256464;0.0;0.017566919801027737;0.16839318425085484;0.0;0.011985185733133709;0.0;0.06601833733082564;0.013753951724115697;0.12102496702349048;0.0;0.00595973816232138;0.0;0.9096394212478303;576.2794900144473;78.53504956289527;19265.693621110604;2.1158278979891404e6;98945.25824022603
188;ref;4186;0.35601614858333336;0.2598065083381548;0.0;0.014845409626442495;0.1352866299171759;0.0;0.0;0.0;0.21710619807612225;0.017538651760086996;0.24751795968916973;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.14862809289053;19265.516255955867;2.3271045008097845e6;267373.70707832003
183;ref;4172;0.5001747163166667;0.30609968722558617;0.0;0.014263487139612271;0.15070495007154;0.0;0.0;0.0;0.18658644528101057;0.017622078953525397;0.24103642228708044;0.0;0.0;0.0;0.9096394212478303;576.2794900144473;78.01598137211323;19265.500625992234;2.3149598037440893e6;225922.04538878432
